PRACTICE_CODE,YEAR,POSTCODE,depression,alzheimers,blood pressure,insomnia,social anxiety,ITEMS,depression_perc,depression_perc_trim,depression_perc_trim_zscore,alzheimers_perc,alzheimers_perc_trim,alzheimers_perc_trim_zscore,blood pressure_perc,blood pressure_perc_trim,blood pressure_perc_trim_zscore,insomnia_perc,insomnia_perc_trim,insomnia_perc_trim_zscore,social anxiety_perc,social anxiety_perc_trim,social anxiety_perc_trim_zscore,loneliness_prac,laua,msoa11,lat,long
A81022,2017,TS122TG,19383,193,23619,978,5361,266434,7.274972413430718,7.274972413430718,1.1304103963550973,0.07243820233153427,0.07243820233153427,-0.9959257366934364,8.864859589992268,8.864859589992268,0.08369497790497231,0.3670702688095363,0.3670702688095363,-0.4957938678068223,2.012130583934483,2.012130583934483,1.619728110390961,1.3421138801507722,E06000003,E02002526,54.56313000000001,-0.981124
A81023,2017,TS12NX,11564,117,7387,1188,2631,128305,9.012898951716613,9.012898951716613,2.3837376615195867,0.09118896379720198,0.09118896379720198,-0.8670600414985078,5.757375004871205,5.757375004871205,-1.8986599740615215,0.9259187093254355,0.9259187093254355,1.5464737725437057,2.0505825961575934,2.0505825961575934,1.6992029713779513,2.863694389881214,E06000002,E02002496,54.575047,-1.2353969999999999
A81025,2017,TS181HU,5603,289,7530,364,929,91635,6.114475909859769,6.114475909859769,0.29350395813011043,0.31538167730670597,0.31538167730670597,0.67371737903122,8.217384187264692,8.217384187264692,-0.32934844538959757,0.39722813335515905,0.39722813335515905,-0.3855843254723339,1.0138047689201724,1.0138047689201724,-0.4436698961326036,-0.1913813298332046,E06000004,E02002548,54.561625,-1.318986
A81026,2017,TS56HA,23350,643,20173,1280,7604,322258,7.245747196345785,7.245747196345785,1.109334268799657,0.19952956947538927,0.19952956947538927,-0.12248294823633384,6.25989114312135,6.25989114312135,-1.5780902888978399,0.3971972767161715,0.3971972767161715,-0.3856970886308677,2.3596000719920065,2.3596000719920065,2.337898309140535,1.3609622521751505,E06000002,E02002500,54.563331000000005,-1.241601
A81027,2017,TS159DD,16782,854,22543,422,3681,248227,6.760747219279128,6.760747219279128,0.7595705236293202,0.34403993119201376,0.34403993119201376,0.8706728902388522,9.08160675510722,9.08160675510722,0.22196430935962422,0.17000568028457824,0.17000568028457824,-1.2159508961273906,1.4829168462737736,1.4829168462737736,0.5259182991137287,1.1621751262141347,E06000004,E02002558,54.50530500000001,-1.3555190000000001
A81029,2017,TS12NX,11120,387,11328,403,1212,147565,7.5356622505336635,7.5356622505336635,1.3184101037044436,0.26225731033781724,0.26225731033781724,0.30861708730327697,7.676617083996883,7.676617083996883,-0.6743195355621189,0.27309998983498796,0.27309998983498796,-0.8392008561617836,0.8213329719106834,0.8213329719106834,-0.8414818291593927,-0.7279750298755747,E06000002,E02002496,54.575047,-1.2353969999999999
A81030,2017,TS13RY,17446,523,19453,1359,4902,267763,6.515463301501701,6.515463301501701,0.5826809859621985,0.19532198249944913,0.19532198249944913,-0.1513998336513842,7.265006741035916,7.265006741035916,-0.9368977654127784,0.5075383828236164,0.5075383828236164,0.017535798975817255,1.8307234382644353,1.8307234382644353,1.2447852439287326,0.7567044298025858,E06000002,E02002496,54.571966,-1.227209
A81031,2017,TS247PW,18039,550,18012,176,3733,261060,6.909905768788784,6.909905768788784,0.8671380604696413,0.2106795372711254,0.2106795372711254,-0.045854148172430054,6.899563318777292,6.899563318777292,-1.1700247714956555,0.06741745192676013,0.06741745192676013,-1.5908515022070127,1.4299394775147476,1.4299394775147476,0.4164215842695161,-1.5231707771359408,E06000001,E02002489,54.682342000000006,-1.214164
A81032,2017,TS147DJ,17441,417,20916,1140,4381,259254,6.727379326837773,6.727379326837773,0.7355068543909911,0.16084612002129187,0.16084612002129187,-0.38833719717270543,8.067763660348538,8.067763660348538,-0.42479573863385955,0.43972320581360363,0.43972320581360363,-0.23028942785015244,1.6898485654994715,1.6898485654994715,0.953616842530317,0.6457013332645907,E06000003,E02002532,54.532596999999996,-1.055444
A81033,2017,TS36AL,7875,164,8171,1064,2712,101249,7.777854596094776,7.777854596094776,1.4930701157468786,0.16197690841391027,0.16197690841391027,-0.3805657883901908,8.07020316250037,8.07020316250037,-0.4232395091374456,1.0508745765390275,1.0508745765390275,2.0031151543227717,2.6785449732836866,2.6785449732836866,2.997112228703132,5.689492201245146,E06000002,E02002497,54.57171700000001,-1.216402
A81034,2017,TS170EE,31280,707,35046,574,8471,453594,6.896034780001499,6.896034780001499,0.8571348249709524,0.1558662592538702,0.1558662592538702,-0.42256157899009156,7.726292675829045,7.726292675829045,-0.6426300282571238,0.1265448837506669,0.1265448837506669,-1.3747749563737222,1.8675291119371067,1.8675291119371067,1.3208573564022124,-0.2619743822477727,E06000004,E02002554,54.538149,-1.2921280000000002
A81035,2017,TS13RX,14649,252,15559,767,3600,210370,6.963445358178448,6.963445358178448,0.9057487989960005,0.11978894329039312,0.11978894329039312,-0.6705050244289896,7.396016542282645,7.396016542282645,-0.853322796287877,0.3645957123163949,0.3645957123163949,-0.5048369397450684,1.7112706184341875,1.7112706184341875,0.9978931906486932,-0.12502277081724134,E06000002,E02002496,54.571931000000006,-1.226035
A81036,2017,TS202UZ,27640,889,35105,1071,7190,405631,6.81407486114227,6.81407486114227,0.7980284135697803,0.21916470881170325,0.21916470881170325,0.012460685143905921,8.654417438509384,8.654417438509384,-0.05055220166014372,0.2640330743952016,0.2640330743952016,-0.8723351850030278,1.772546970029411,1.772546970029411,1.1245427271297355,1.01214443918025,E06000004,E02002541,54.588737,-1.308737
A81037,2017,TS12NX,10756,300,12950,983,2402,174863,6.151101147755671,6.151101147755671,0.31991670241868314,0.17156288065514144,0.17156288065514144,-0.3146856384428215,7.405797681613606,7.405797681613606,-0.8470831225397126,0.5621543722800135,0.5621543722800135,0.2171256337610002,1.3736467977788325,1.3736467977788325,0.3000725913835696,-0.32465383341928117,E06000002,E02002496,54.575047,-1.2353969999999999
A81038,2017,TS36AL,5136,138,7225,753,1536,95183,5.395921540611243,5.395921540611243,-0.22469043193340155,0.14498387317062922,0.14498387317062922,-0.49735140822258295,7.590641185926058,7.590641185926058,-0.7291660658092916,0.7911076557788681,0.7911076557788681,1.0538173879869985,1.613733544855699,1.613733544855699,0.7962978796217913,0.3989073616435138,E06000002,E02002497,54.57171700000001,-1.216402
A81039,2017,TS169EA,11308,354,18924,284,3503,189368,5.971441848675594,5.971441848675594,0.19035317196043502,0.18693760297410333,0.18693760297410333,-0.20902196799990713,9.993240674242744,9.993240674242744,0.8035221464063115,0.14997254023911114,0.14997254023911114,-1.2891604296669297,1.849837353723966,1.849837353723966,1.2842909989266542,0.7799839196265639,E06000004,E02002555,54.520013,-1.348119
A81040,2017,TS232DG,15034,451,14176,560,3607,187277,8.027680921843045,8.027680921843045,1.6732354672265755,0.24081974828729635,0.24081974828729635,0.16128619932931382,7.569536034857457,7.569536034857457,-0.7426296565647106,0.29902230386005757,0.29902230386005757,-0.7444697998354339,1.9260240178986208,1.9260240178986208,1.4417580388623181,1.7891802490180628,E06000004,E02002536,54.611726000000004,-1.292215
A81041,2017,TS249DN,13165,491,16578,322,4549,184735,7.12642433756462,7.12642433756462,1.0232831101498177,0.2657861260724822,0.2657861260724822,0.3328690780128292,8.973935637534847,8.973935637534847,0.1532777665122862,0.17430373237339974,0.17430373237339974,-1.2002440030573518,2.4624462067285573,2.4624462067285573,2.5504666973385413,2.8596526489561223,E06000001,E02002484,54.70398,-1.2234450000000001
A81042,2017,TS69QG,22853,349,28636,2005,3633,306284,7.46137571665513,7.46137571665513,1.2648374489958272,0.11394653328283554,0.11394653328283554,-0.7106573259030518,9.349492627757245,9.349492627757245,0.3928565122533527,0.6546212012380667,0.6546212012380667,0.5550383823633406,1.1861540269814943,1.1861540269814943,-0.08744839994255525,1.4146266177669133,E06000003,E02006910,54.56995500000001,-1.166506
A81043,2017,TS60HA,18391,273,17751,915,5191,233215,7.885856398602148,7.885856398602148,1.5709569543372524,0.11705936582123791,0.11705936582123791,-0.6892642038252581,7.6114315116952165,7.6114315116952165,-0.715903311284676,0.39234183049975346,0.39234183049975346,-0.40344093466915837,2.2258431061466886,2.2258431061466886,2.0614416128064694,1.8237901173646294,E06000003,E02006910,54.557403,-1.159231
A81044,2017,TS251QU,32630,1177,43900,502,7438,503647,6.4787440409652,6.4787440409652,0.556200436080921,0.23369542556592215,0.23369542556592215,0.11232387841429921,8.716422414905677,8.716422414905677,-0.010997420730805828,0.09967298524561846,0.09967298524561846,-1.4729761944428166,1.476828016448028,1.476828016448028,0.5133335505922006,-0.3021157500862015,E06000001,E02002490,54.672422,-1.210386
A81045,2017,TS101SR,18528,460,18965,1169,3397,240583,7.701292277509217,7.701292277509217,1.4378562506878105,0.19120220464455095,0.19120220464455095,-0.17971324579158923,7.88293437192154,7.88293437192154,-0.542703726636776,0.48590299397713055,0.48590299397713055,-0.061529026698187175,1.4119867156033468,1.4119867156033468,0.3793157691313534,1.0332260206926114,E06000003,E02002515,54.617378,-1.071941
A81046,2017,TS181YE,19552,710,20216,926,3454,270715,7.22235561383743,7.22235561383743,1.092465139128629,0.26226843728644517,0.26226843728644517,0.30869355790277564,7.467632011525035,7.467632011525035,-0.8076372019747758,0.34205714496795525,0.34205714496795525,-0.58720236016762,1.2758805385737768,1.2758805385737768,0.09800358613993959,0.10432272102894852,E06000004,E02002548,54.561215000000004,-1.321204
A81047,2017,TS116BW,4151,266,7532,167,1036,69166,6.0015036289506405,6.0015036289506405,0.21203259742985694,0.3845820200676633,0.3845820200676633,1.149300746349181,10.88974351560015,10.88974351560015,1.375427428101426,0.24144811034323221,0.24144811034323221,-0.9548701585268641,1.497845762368794,1.497845762368794,0.556774253399135,2.3386648667527346,E06000003,E02002520,54.592817000000004,-1.0210700000000001
A81048,2017,TS117BL,12948,605,21577,258,2782,212408,6.095815600165719,6.095815600165719,0.28004684449455153,0.28482919664042783,0.28482919664042783,0.4637436844589527,10.158280290761176,10.158280290761176,0.9088057261358697,0.12146435162517419,0.12146435162517419,-1.3933413611507963,1.3097435124854055,1.3097435124854055,0.16799355515943512,0.42724844909801285,E06000003,E02002520,54.5917,-1.016392
A81049,2017,TS36AL,10943,280,12444,1232,1794,173359,6.312334519696122,6.312334519696122,0.4361921471257314,0.16151454496161147,0.16151454496161147,-0.383743408020322,7.178167848222475,7.178167848222475,-0.9922948251492166,0.7106639978310904,0.7106639978310904,0.7598423715290272,1.0348467630754676,1.0348467630754676,-0.4001790756606373,-0.5801827901754173,E06000002,E02002497,54.57171700000001,-1.216402
A81051,2017,TS55NN,10269,324,11178,415,2814,159286,6.44689426566051,6.44689426566051,0.533231575833179,0.20340770689200557,0.20340770689200557,-0.0958302240166389,7.017565887774192,7.017565887774192,-1.0947474947825808,0.260537649259822,0.260537649259822,-0.885108941044404,1.7666336024509373,1.7666336024509373,1.112320634212015,-0.43013444979842963,E06000002,E02002504,54.554149,-1.2523
A81052,2017,TS104NW,14880,457,19817,981,3878,226340,6.574180436511443,6.574180436511443,0.6250255756895853,0.20190863302995493,0.20190863302995493,-0.10613269603813041,8.755412211716886,8.755412211716886,0.013875306604655621,0.4334187505522665,0.4334187505522665,-0.2533285633953472,1.713351594945657,1.713351594945657,1.0021942742436587,1.281633897104422,E06000003,E02002519,54.599299,-1.068807
A81053,2017,TS134HW,15313,347,19860,1924,2004,224940,6.807593135947363,6.807593135947363,0.7933540371026986,0.15426335911798703,0.15426335911798703,-0.43357760309753046,8.829021072285943,8.829021072285943,0.06083254332156709,0.8553392015648618,0.8553392015648618,1.288546516563132,0.8909042411309682,0.8909042411309682,-0.6976878732569382,1.0114676206329292,E06000003,E02002527,54.553909999999995,-0.8867870000000001
A81054,2017,TS101UA,16675,469,20639,769,3495,230019,7.24940113642786,7.24940113642786,1.1119693529814425,0.20389619987914043,0.20389619987914043,-0.09247302764356144,8.972737034766693,8.972737034766693,0.15251314288574666,0.33432020833061615,0.33432020833061615,-0.6154763861545111,1.5194396984596925,1.5194396984596925,0.60140585964716,1.1579389417162766,E06000003,E02002515,54.616282,-1.0736379999999999
A81056,2017,TS232JW,2852,151,6912,65,597,55864,5.105255620793355,5.105255620793355,-0.4343077628944564,0.27029929829586136,0.27029929829586136,0.3638861157563407,12.372905627953601,12.372905627953601,2.321579750809861,0.11635400257768867,0.11635400257768867,-1.4120167295224808,1.0686667621366175,1.0686667621366175,-0.33027792956796104,0.5088634445813034,E06000004,E02002536,54.609396999999994,-1.287301
A81057,2017,TS232LS,15551,331,14647,174,3397,195190,7.967108970746452,7.967108970746452,1.629553253887198,0.16957835954710795,0.16957835954710795,-0.32832437480475507,7.503970490291511,7.503970490291511,-0.7844558276649668,0.08914391106101748,0.08914391106101748,-1.5114538673342541,1.7403555510015882,1.7403555510015882,1.058007625211909,0.06332680929513101,E06000004,E02002536,54.606458999999994,-1.289009
A81058,2017,TS80TL,14102,345,13436,785,2658,184930,7.625588060347158,7.625588060347158,1.3832612161067035,0.18655707565024604,0.18655707565024604,-0.21163716409310696,7.265451792570162,7.265451792570162,-0.9366138540727132,0.42448494024766126,0.42448494024766126,-0.2859764699964326,1.437300600227113,1.437300600227113,0.43163598191609226,0.38066970986054294,E06000002,E02002514,54.52480500000001,-1.213762
A81060,2017,TS268DB,5717,208,5389,664,1181,101912,5.609741737970014,5.609741737970014,-0.07049134624770134,0.20409765287699191,0.20409765287699191,-0.09108853023716186,5.287895439202449,5.287895439202449,-2.1981546670703622,0.6515425072611665,0.6515425072611665,0.5437875375407962,1.158842923306382,1.158842923306382,-0.1438965815198066,-1.9598435875342355,E06000001,E02002489,54.685239,-1.2175989999999999
A81063,2017,TS240NZ,7276,267,14451,2,1644,120696,6.028368794326241,6.028368794326241,0.23140674444161852,0.22121694173792006,0.22121694173792006,0.02656477490170472,11.973056273613045,11.973056273613045,2.066504198251093,0.0016570557433552065,0.03151153811580279,-1.722066838167581,1.3620998210379798,1.3620998210379798,0.27620662655513545,0.8786155059819709,E06000001,E02002484,54.69664100000001,-1.1831049999999999
A81064,2017,TS12NX,10725,189,7194,612,2476,118184,9.074832464631422,9.074832464631422,2.4284017820411057,0.15992012455154675,0.15992012455154675,-0.39470115472048545,6.087118391660462,6.087118391660462,-1.6883070607084794,0.5178365937859609,0.5178365937859609,0.05516980039216533,2.0950382454477765,2.0950382454477765,1.7910864995252822,2.1916498665295885,E06000002,E02002496,54.575047,-1.2353969999999999
A81065,2017,TS66TD,8737,387,9013,432,1811,108877,8.024651671151851,8.024651671151851,1.6710508855422217,0.35544697227146227,0.35544697227146227,0.9490684413481626,8.278148736647777,8.278148736647777,-0.2905849689912491,0.3967780155588416,0.3967780155588416,-0.3872292455313688,1.663344875409866,1.663344875409866,0.8988374704316137,2.8411425827993804,E06000003,E02006910,54.571137,-1.168042
A81066,2017,TS211JS,6223,141,11685,211,874,100977,6.1627895461342685,6.1627895461342685,0.3283459357903358,0.1396357586381057,0.1396357586381057,-0.5341066353890974,11.571942125434505,11.571942125434505,1.810621796853896,0.20895847569248444,0.20895847569248444,-1.07360097118294,0.8655436386503857,0.8655436386503857,-0.750104645232248,-0.21884451916005365,E06000004,E02002539,54.604639,-1.425131
A81067,2017,TS182BP,16347,336,14410,889,3669,210203,7.776768171719718,7.776768171719718,1.4922866273422757,0.1598454827000566,0.1598454827000566,-0.39521413517200077,6.855277993178023,6.855277993178023,-1.1982756709277886,0.42292450631056644,0.42292450631056644,-0.29167895300182783,1.7454555834122254,1.7454555834122254,1.068548669579437,0.6756665378200957,E06000004,E02002548,54.56949,-1.317648
A81070,2017,TS253DQ,4994,58,4952,503,891,65903,7.5778037418630415,7.5778037418630415,1.348800962532053,0.08800813316540977,0.08800813316540977,-0.8889204844151194,7.514073714398434,7.514073714398434,-0.7780106866544262,0.7632429479689847,0.7632429479689847,0.9519880064548362,1.35198701121345,1.35198701121345,0.2553048815351616,0.8891626794525052,E06000001,E02002494,54.660465,-1.239266
A81602,2017,TS232DG,3824,130,8380,102,1130,73621,5.194170141671534,5.194170141671534,-0.3701859540431051,0.17658005188736908,0.17658005188736908,-0.280204838293088,11.3826218062781,11.3826218062781,1.6898488495045998,0.13854742532701267,0.13854742532701267,-1.330912612871959,1.5348881433286699,1.5348881433286699,0.6333356062961335,0.3418810505925811,E06000004,E02002536,54.611726000000004,-1.292215
