MSOA11CD,loneliness,ITEMS
E02001317,-0.5970997986163751,1020284.0
E02004729,-0.5977850629783537,384543.0
E02002784,-0.5997973385510389,237023.0
E02005395,-0.6030057494603194,556851.0
E02002638,-0.6044827711324329,334672.0
E02004151,-0.6045352657072498,383258.0
E02000664,-0.6066274743930389,85688.0
E02001575,-0.6069389968937782,358928.0
E02005165,-0.6093566072995232,166651.0
E02001181,-0.609686855506116,290564.0
E02006242,-0.6096970183617316,171322.0
E02006305,-0.6126553708210458,296146.0
E02001125,-0.6143943826577628,233034.0
E02005414,-0.6149169767485028,445491.0
E02006593,-0.6157778785532437,717962.0
E02002229,-0.6171842534137102,387430.0
E02003918,-0.6186785324724373,149896.0
E02006790,-0.6199786001348454,317543.0
E02005415,-0.62454850296466,125317.0
E02001381,-0.6261336666114508,538160.0
E02003326,-0.6269862312940899,366924.0
E02003634,-0.6273475641734141,34357.0
E02000501,-0.6274617517690804,208192.0
E02002016,-0.6296028000820351,26507.0
E02002033,-0.6332493108854483,52350.0
E02004217,-0.6395427750032275,211743.0
E02000966,-0.6416011553910274,316745.0
E02003930,-0.6417714171538559,314972.0
E02004139,-0.6422454160904594,472662.0
E02002208,-0.6423570133168242,78602.0
E02006316,-0.646333139327405,291798.0
E02003440,-0.6497552469487371,180469.0
E02005783,-0.6524241824842368,280496.0
E02005142,-0.6530877649631959,247314.0
E02006803,-0.6534673116666921,184591.0
E02005788,-0.6542882154907662,123449.0
E02006469,-0.6546897999356238,321708.0
E02002496,-0.6567627810806035,1315079.0
E02002326,-0.6570907927856371,123825.0
E02000309,-0.6574913576715196,169176.0
E02000642,-0.6639152520319614,156205.0
E02000903,-0.6648512145094704,154562.0
E02000212,-0.665218711695062,97056.0
E02000461,-0.665295534672911,89563.0
E02001229,-0.6690591777574922,293087.0
E02003275,-0.6710943354588667,468555.0
E02003601,-0.6712705398898999,237847.0
E02001437,-0.6714538035120139,349227.0
E02000748,-0.6741387851245061,114567.0
E02004317,-0.674267113132701,744417.0
E02002499,-0.6778720729563035,230576.0
E02003575,-0.6784744737614179,318579.0
E02000162,-0.6793986719426344,177468.0
E02005852,-0.68142415276751,240270.0
E02001384,-0.6823431625644829,174915.0
E02003111,-0.684560205119155,386465.0
E02005483,-0.6848218947468812,250737.0
E02002585,-0.6854514047922174,580798.0
E02002280,-0.6856132159809605,448852.0
E02002385,-0.6868102930638151,151707.0
E02003937,-0.6901533631972294,224777.0
E02002964,-0.6924792727564442,198464.0
E02004110,-0.6966401299747468,120162.0
E02005600,-0.6975203351276611,159139.0
E02003363,-0.6978611752099925,81873.0
E02006604,-0.6983946484685606,452934.0
E02001685,-0.6999968255708634,282719.0
E02006204,-0.7000028668359106,258492.0
E02006103,-0.7009890293132078,172969.0
E02000750,-0.7025806204295181,105202.0
E02006461,-0.7026604064209631,128642.0
E02002333,-0.7039006209064038,439240.0
E02005007,-0.7073271642290255,129835.0
E02001744,-0.7080384270174342,318413.0
E02004660,-0.7098903397377154,101435.0
E02004674,-0.7103045486148748,189877.0
E02002462,-0.7115959383617639,339146.0
E02003565,-0.71349108000339,158326.0
E02002027,-0.7169057743476344,34734.0
E02004864,-0.7175147765545575,119901.0
E02005594,-0.7188473490198862,733303.0
E02000240,-0.7189753461251952,190381.0
E02001268,-0.7201936448147175,234831.0
E02003865,-0.72133619014546,647656.0
E02002805,-0.7225315607664551,176038.0
E02003547,-0.725032623182984,381349.0
E02001340,-0.7270257229241954,41341.0
E02000690,-0.7298590172929976,100582.0
E02001994,-0.7304787855660968,192595.0
E02002281,-0.73228559452324,611961.0
E02004925,-0.7326120359826335,163481.0
E02002863,-0.7328287615038673,265735.0
E02005242,-0.7341341647624758,283646.0
E02001491,-0.7361508567959278,142586.0
E02003840,-0.7375981968976179,303863.0
E02004417,-0.7382615326657076,382385.0
E02005419,-0.7421954946114778,642775.0
E02003776,-0.7427387903161888,57979.0
E02003475,-0.7431943845830304,313298.0
E02002885,-0.7441482781381343,387137.0
E02003084,-0.7474691415927912,759490.0
E02006638,-0.7501359647639418,129270.0
E02005193,-0.7513752080327661,67052.0
E02000937,-0.7515195897338808,92856.0
E02006358,-0.7524426029911887,137587.0
E02001442,-0.7541676223456315,545677.0
E02006159,-0.7575763885358358,345123.0
E02006232,-0.7577193708009617,234525.0
E02003926,-0.7584614628568962,174177.0
E02003088,-0.7606332020160377,1244439.0
E02002321,-0.7624606521645353,139356.0
E02005746,-0.7627902281810828,489098.0
E02002620,-0.7636878827605644,419184.0
E02001383,-0.7655626515262816,104827.0
E02000440,-0.7660303533821631,370146.0
E02000149,-0.7670606212203825,199533.0
E02004104,-0.767122471452663,127776.0
E02006352,-0.7685155138899851,126573.0
E02006863,-0.7696485663823003,216017.0
E02005899,-0.7712508296252016,662543.0
E02006881,-0.7733361719846575,148943.0
E02004902,-0.775593111971896,291314.0
E02001526,-0.7792619586976967,315358.0
E02004026,-0.7809763599849874,266962.0
E02005302,-0.7817539243772489,193190.0
E02006627,-0.7818323155169075,269393.0
E02000091,-0.7878043571078786,389787.0
E02004021,-0.7894406463701953,58826.0
E02001062,-0.791105187585334,436067.0
E02005769,-0.7922067241464369,559426.0
E02002045,-0.794272698342724,216599.0
E02003907,-0.7971949236479532,169299.0
E02006613,-0.7981446903134704,95090.0
E02001349,-0.7990818323606008,509766.0
E02000975,-0.7994777058543777,34665.0
E02005762,-0.7998420224142967,331252.0
E02003336,-0.8024793481554099,29192.0
E02006041,-0.802600913634546,123462.0
E02001607,-0.8075027372591081,360627.0
E02001063,-0.8092277629061602,288934.0
E02001224,-0.8108197795364389,127898.0
E02002048,-0.8115777838814148,197317.0
E02003262,-0.8117440888821212,91605.0
E02004302,-0.8121811042243189,284581.0
E02002838,-0.8124629191029423,54134.0
E02006348,-0.8147300517695608,217390.0
E02003915,-0.8166398979678096,189318.0
E02003072,-0.8184215370356822,507388.0
E02002338,-0.825572263863794,178175.0
E02002335,-0.8257831827777802,233526.0
E02006223,-0.8257868281545782,403026.0
E02006213,-0.8269525720743891,225734.0
E02005178,-0.8276546472954893,1188328.0
E02002923,-0.8383971387526501,247355.0
E02004950,-0.8396904017192239,296081.0
E02001309,-0.8401465150720061,449652.0
E02001119,-0.8409188768582,653037.0
E02006119,-0.8420774866655881,672316.0
E02004629,-0.842956332658356,335043.0
E02001672,-0.843001255205493,298617.0
E02006013,-0.8463083804773972,175271.0
E02003094,-0.8484820489910603,169930.0
E02002678,-0.8497720788768525,331286.0
E02004750,-0.8501571862442525,322677.0
E02004775,-0.850634115153373,686190.0
E02005220,-0.8520350623960006,45942.0
E02002377,-0.852167175106026,161360.0
E02001701,-0.8542780268637189,198787.0
E02000512,-0.8547579199592216,36744.0
E02005252,-0.8559432858637717,167861.0
E02003958,-0.8575168458810424,124782.0
E02004876,-0.8586910033353679,29466.0
E02003899,-0.8612573323618649,238078.0
E02006094,-0.8633165993846244,89426.0
E02004386,-0.8638692988431379,290301.0
E02001367,-0.864022911225324,279034.0
E02005547,-0.8660391292338931,518374.0
E02000215,-0.8682220187364122,380065.0
E02002852,-0.8780152237059473,209295.0
E02002845,-0.878396034882016,270900.0
E02005815,-0.8792024613766394,362624.0
E02006807,-0.8796769142154399,65039.0
E02004630,-0.8836379688491359,199633.0
E02006857,-0.8852317981150842,357592.0
E02000738,-0.8856607255538609,344462.0
E02003134,-0.8861654263460632,222994.0
E02004667,-0.888838823280113,442825.0
E02006496,-0.8930879784415731,191334.0
E02005423,-0.8932426186531288,182423.0
E02001299,-0.8942249372542266,524724.0
E02002279,-0.8953600435089912,92061.0
E02001005,-0.8959379183889804,303605.0
E02005760,-0.8968994018282529,70541.0
E02005133,-0.8977168945783582,401199.0
E02006036,-0.9012961173923504,264595.0
E02002739,-0.9037568297217168,227293.0
E02006165,-0.9040002019538189,143855.0
E02001196,-0.9054005008502258,240299.0
E02001640,-0.9072250588291509,268929.0
E02000741,-0.9074264614018068,125274.0
E02002642,-0.9078485817996417,443257.0
E02001141,-0.9093803193711926,584640.0
E02002902,-0.9131693921123072,520768.0
E02001530,-0.9159044609314082,497698.0
E02005988,-0.9175219447409725,429252.0
E02006770,-0.918612961983675,487524.0
E02002113,-0.9190119788651536,352905.0
E02004089,-0.9194435917034849,538166.0
E02005361,-0.9199646527535097,427780.0
E02001466,-0.9204903754154303,69654.0
E02000220,-0.920696108843162,210533.0
E02005182,-0.9210619170833125,153209.0
E02002024,-0.9219002780105432,204699.0
E02000124,-0.9265244962922365,208824.0
E02002933,-0.9266056188646989,183948.0
E02002977,-0.9269265948620751,403068.0
E02006632,-0.9272093288010019,123918.0
E02000153,-0.928835997865323,149990.0
E02006659,-0.9306154404438537,141449.0
E02006052,-0.933390023370451,202556.0
E02000963,-0.9340001819471041,158258.0
E02003002,-0.9345117440792233,140001.0
E02001519,-0.9369402977414046,188648.0
E02000140,-0.9390346351870713,152342.0
E02000769,-0.9420432595039061,188069.0
E02004636,-0.9429363142644427,136524.0
E02002088,-0.9431112524101627,234381.0
E02004133,-0.9437489873168482,351943.0
E02002727,-0.9439506173358672,389587.0
E02004886,-0.9456544827362023,141804.0
E02003844,-0.9463017638216202,231622.0
E02005858,-0.9465969525464957,113707.0
E02001361,-0.9475105668590168,116287.0
E02000720,-0.9507184109500266,208149.0
E02000758,-0.951631229284486,38774.0
E02005127,-0.9517321757975581,225981.0
E02001090,-0.9538316234130649,234209.0
E02002300,-0.9543029766003929,83068.0
E02005603,-0.9557819543687711,388416.0
E02002735,-0.956285589098962,381683.0
E02006406,-0.9576691511112494,245568.0
E02000116,-0.9585724720845223,341927.0
E02000517,-0.9593374550747293,188427.0
E02006351,-0.9594578578977272,130227.0
E02002174,-0.9616122907845794,87007.0
E02001247,-0.9619371962536634,91427.0
E02000584,-0.9624899979058744,76299.0
E02003630,-0.9625828349124076,111161.0
E02004746,-0.9627402314321285,213037.0
E02006436,-0.9655222986287715,99087.0
E02006660,-0.9690324556459359,242125.0
E02006395,-0.9694426947343288,114706.0
E02001275,-0.96985261187188,254996.0
E02005050,-0.9718723395556936,109894.0
E02005696,-0.9721190772328027,258073.0
E02002161,-0.9722611031742785,289466.0
E02004570,-0.9734892276194687,314967.0
E02006894,-0.976040531651606,966816.0
E02006385,-0.9773152098587372,118191.0
E02003510,-0.9779387809831883,321369.0
E02006271,-0.9783287151941926,352754.0
E02004747,-0.9783725563468741,110764.0
E02004215,-0.9799712817086343,183488.0
E02005170,-0.9822463017683309,175654.0
E02006538,-0.9831026084568238,264494.0
E02004753,-0.9850723599781092,367043.0
E02001731,-0.9856263536057814,911086.0
E02001780,-0.9883372021273361,514863.0
E02002399,-0.989823433928648,570489.0
E02004364,-0.9904352035447792,267292.0
E02001452,-0.99213941094327,220309.0
E02003170,-0.9926550506629462,319240.0
E02004350,-0.9942879616337542,363731.0
E02001070,-0.9943248201025319,252747.0
E02001559,-0.9943516559838289,40514.0
E02002195,-0.9967348574932579,138709.0
E02003533,-1.0004016461975827,210668.0
E02003961,-1.0022478024524497,728933.0
E02003289,-1.0026616539981494,288534.0
E02005217,-1.002934155086497,413843.0
E02003569,-1.0036185236194979,189733.0
E02001232,-1.0038342419091388,213981.0
E02001206,-1.0039247620301097,266879.0
E02005275,-1.0065747007714214,301607.0
E02004256,-1.007881969781269,57847.0
E02005446,-1.009908143765776,181861.0
E02006844,-1.0101791620368812,201019.0
E02001727,-1.0109429322933388,262755.0
E02001959,-1.0126558574958187,222336.0
E02003823,-1.013234322617759,392888.0
E02002245,-1.0132368835704144,445572.0
E02001050,-1.0141802038470527,611308.0
E02005074,-1.0146125568614524,319223.0
E02006574,-1.0188095146496332,284063.0
E02002080,-1.0206545642104463,86089.0
E02004096,-1.0211785500124468,70956.0
E02002415,-1.0213785667169883,94734.0
E02006603,-1.0243448659818115,183259.0
E02003792,-1.0263633006087893,169275.0
E02000185,-1.0304784131655629,183978.0
E02005826,-1.031379667560974,525892.0
E02005926,-1.0323911451300476,770653.0
E02000444,-1.032461813066114,408641.0
E02000900,-1.0382480090212434,70618.0
E02001963,-1.038493105815078,418723.0
E02006528,-1.0406628839296177,356715.0
E02003994,-1.0415676523647432,267509.0
E02001015,-1.0475181157733744,463764.0
E02003468,-1.0481780085444397,247539.0
E02002709,-1.050003696583933,157251.0
E02000010,-1.050680170458262,77876.0
E02005481,-1.0510846762271124,263690.0
E02003953,-1.0520780563748633,394460.0
E02005876,-1.0554408263215576,146598.0
E02006197,-1.0569050234466322,648510.0
E02001366,-1.057375410320903,294224.0
E02004381,-1.0579985205411553,383805.0
E02004332,-1.0589770701620913,726990.0
E02006143,-1.0607716081403575,177285.0
E02002327,-1.0629586596937444,75839.0
E02001422,-1.0649404299234686,247717.0
E02003583,-1.0656526903395411,204273.0
E02001698,-1.0673750367519634,378791.0
E02001579,-1.0682160704535606,261729.0
E02005023,-1.069484260473341,301210.0
E02001106,-1.0738377338987763,490489.0
E02003503,-1.0739725829704923,134018.0
E02006506,-1.0746190717285107,142346.0
E02003489,-1.0777438685687597,156062.0
E02006898,-1.0792360797271905,143591.0
E02001767,-1.079309749611959,297099.0
E02001225,-1.0795182357587119,430328.0
E02005916,-1.0804466982362282,105140.0
E02006449,-1.080687007844759,227041.0
E02004593,-1.08077303554289,165306.0
E02003935,-1.094527065012914,466912.0
E02004900,-1.0948907935184606,243338.0
E02004766,-1.0960488965665662,489471.0
E02001186,-1.096714638398298,347576.0
E02003762,-1.0980665016852997,287715.0
E02002961,-1.0984304476519053,265082.0
E02003740,-1.101631619009885,148056.0
E02001893,-1.1030602721767444,43871.0
E02002148,-1.1082983291986317,116978.0
E02003910,-1.1102562606237183,608287.0
E02000242,-1.1108598015157911,123838.0
E02001865,-1.1134230879531581,620588.0
E02001976,-1.1139658273145496,82059.0
E02005258,-1.1152964140523736,188709.0
E02005356,-1.1157467938179368,121084.0
E02002980,-1.117967139393555,351271.0
E02005005,-1.118020523431992,132017.0
E02005196,-1.11879725231197,231952.0
E02006255,-1.1278090729945847,262566.0
E02005849,-1.1278821029789143,116704.0
E02003274,-1.1315673273124245,492158.0
E02003548,-1.1327116677502742,193951.0
E02002965,-1.1328875888812666,314266.0
E02005824,-1.1352823757842145,232334.0
E02005757,-1.136471851790763,391199.0
E02006873,-1.139122506961188,98800.0
E02002323,-1.1424566682168042,162778.0
E02006535,-1.1434806044694876,154333.0
E02001091,-1.147778774836704,219922.0
E02003894,-1.148519590615586,482946.0
E02003557,-1.1490893828577073,106574.0
E02005896,-1.149513391948265,185474.0
E02001512,-1.1502352010781531,512126.0
E02005731,-1.152347232721479,208336.0
E02001619,-1.1527432272229632,197135.0
E02003331,-1.1530762376113528,67331.0
E02002839,-1.155115482457895,115894.0
E02006446,-1.1551207278937157,183993.0
E02003946,-1.1612239839410332,223714.0
E02003827,-1.161536292701489,1076730.0
E02003149,-1.1617802934471833,322708.0
E02006404,-1.1618215213563472,190041.0
E02006431,-1.164805689775716,131241.0
E02001251,-1.1648737504160918,233967.0
E02006043,-1.1675872966061898,100100.0
E02003571,-1.168251043755347,30553.0
E02000969,-1.1695515887859889,306767.0
E02003683,-1.1708554320271056,51397.0
E02001989,-1.1711816174571559,104289.0
E02000089,-1.171893587904468,124399.0
E02001136,-1.172183184039439,114183.0
E02001556,-1.1738594990147722,249731.0
E02004182,-1.174774330906728,193171.0
E02001075,-1.1755890529968727,462157.0
E02001079,-1.1787288528524895,111476.0
E02003673,-1.1788709200173866,127578.0
E02003199,-1.1809188717789232,141076.0
E02001301,-1.1829477261956358,401514.0
E02001253,-1.1830458021926704,668939.0
E02001570,-1.1830804758568298,72981.0
E02002035,-1.1857118000916294,112543.0
E02005084,-1.1934231095362426,340772.0
E02006236,-1.1935516425440944,236927.0
E02005828,-1.1954229958744134,174219.0
E02001088,-1.1960282625725305,111206.0
E02001986,-1.1985245590296867,257590.0
E02006082,-1.2021165239417646,151612.0
E02005609,-1.2033198751879903,374136.0
E02002930,-1.205613327157567,520547.0
E02000413,-1.2084009345974664,51033.0
E02002721,-1.2113198435857118,172697.0
E02002820,-1.2130496277477048,337430.0
E02003651,-1.215544719459091,115105.0
E02003235,-1.2167128828767013,164011.0
E02001534,-1.2204446450857964,362015.0
E02005146,-1.221002347689708,185588.0
E02006151,-1.2223241483910532,92091.0
E02003349,-1.2238558664220582,283785.0
E02001778,-1.2241126335253258,661804.0
E02006342,-1.2250547686168183,256581.0
E02002373,-1.2258958384245844,173507.0
E02005708,-1.228067927389457,283189.0
E02000716,-1.230224722890453,68212.0
E02000856,-1.230703414047209,74022.0
E02000298,-1.2312209828662803,126046.0
E02003781,-1.2312816913025408,85342.0
E02005996,-1.2322686990368912,143973.0
E02002105,-1.2361484219686445,252015.0
E02004645,-1.2422037511573345,318416.0
E02003820,-1.242304157219717,384769.0
E02006615,-1.2430262637009375,135822.0
E02002647,-1.252259551745555,796852.0
E02005221,-1.253766777160458,609065.0
E02002204,-1.2539962676336618,216705.0
E02001993,-1.2559599349777175,168494.0
E02002544,-1.2559936532565792,22864.0
E02006130,-1.2596118334278354,200195.0
E02003359,-1.2603522844136428,55249.0
E02004379,-1.2623115698793614,137073.0
E02002991,-1.2651120994136744,218143.0
E02002235,-1.266054864401109,465926.0
E02005139,-1.2661267604547537,229944.0
E02004449,-1.2661628257509274,355546.0
E02000163,-1.2667299940905223,249610.0
E02002966,-1.2677434332008128,546566.0
E02003710,-1.2678460404311804,533095.0
E02005424,-1.270394619376975,364295.0
E02003625,-1.2721196080929433,100223.0
E02001085,-1.2788074764554846,237280.0
E02002371,-1.282292631422561,489491.0
E02003491,-1.2854202872411826,308844.0
E02000047,-1.2880176103437033,613366.0
E02006367,-1.2910314836151178,102554.0
E02003208,-1.2921441382789065,421370.0
E02002254,-1.2954641727978577,331500.0
E02001237,-1.3008804746555578,187991.0
E02002651,-1.3038670634943346,918394.0
E02003478,-1.304002186370401,337277.0
E02006274,-1.3050220239362575,221382.0
E02005525,-1.3052039202208259,148022.0
E02003161,-1.3054598698491766,126943.0
E02005218,-1.3055998277551826,162502.0
E02006120,-1.3058345667135063,91890.0
E02002774,-1.3065313648725114,776105.0
E02005204,-1.3065817454643822,464131.0
E02006030,-1.307627703051334,266526.0
E02002403,-1.3090330137616493,520408.0
E02001433,-1.3094908769114375,109693.0
E02002779,-1.3095009956929309,15724.0
E02004842,-1.3167325800902423,168204.0
E02006174,-1.317781616668912,203324.0
E02001245,-1.3235407628003055,380877.0
E02002756,-1.3248918378172867,356895.0
E02003144,-1.3259223492294419,189027.0
E02006701,-1.3281387286592128,80608.0
E02003471,-1.3285676037141956,214203.0
E02003313,-1.3289450381709056,542707.0
E02002722,-1.3291525606214067,977065.0
E02001675,-1.3351976231008482,242657.0
E02003167,-1.3364059128672148,1005223.0
E02001710,-1.3369169141298027,284589.0
E02006684,-1.3382519163583135,473042.0
E02000246,-1.3394014425354734,182831.0
E02006903,-1.3417442658357455,733318.0
E02006035,-1.3456891510085667,222339.0
E02005346,-1.3531458252917692,611071.0
E02006722,-1.354023870712677,95360.0
E02002985,-1.3547047048014458,246601.0
E02002464,-1.3547627502423514,302968.0
E02005790,-1.355466121707519,210757.0
E02005721,-1.355967220358498,296937.0
E02001004,-1.3604124250548617,434984.0
E02004427,-1.3609835171667204,305956.0
E02004097,-1.361293349029463,260199.0
E02004365,-1.3638099488045485,182196.0
E02004727,-1.3642394904348656,303694.0
E02003608,-1.3654020110001126,66923.0
E02002021,-1.3665200687801748,575804.0
E02004309,-1.3686079461800467,216558.0
E02005412,-1.370463518106233,226207.0
E02003748,-1.3727856517331565,346410.0
E02002394,-1.3727877064908627,268889.0
E02003234,-1.3730789190151667,144055.0
E02003745,-1.3730865925107365,196993.0
E02001167,-1.3740336712752748,13988.0
E02005250,-1.3775075028674209,709367.0
E02004883,-1.3800061170655127,121924.0
E02006450,-1.3812910896738475,68508.0
E02001276,-1.3821636984578078,206506.0
E02002165,-1.38294282736251,223745.0
E02002251,-1.3832064804364692,175237.0
E02003960,-1.3839908011204791,214724.0
E02006553,-1.384087801660372,224418.0
E02002277,-1.387217177470035,180279.0
E02004233,-1.394802503414159,725244.0
E02000898,-1.3958756415458566,81946.0
E02006575,-1.397218406695115,199436.0
E02001631,-1.3997788127697905,210865.0
E02004273,-1.40249865242583,222144.0
E02001255,-1.4039435066970136,146659.0
E02002618,-1.4093858889350646,175016.0
E02002916,-1.4094181928140093,1000878.0
E02004398,-1.410702980862626,326881.0
E02006416,-1.4111239740109622,146653.0
E02003145,-1.4135177580899356,175802.0
E02001671,-1.4151675446233705,329988.0
E02001614,-1.417442485123874,451608.0
E02003395,-1.418789638335622,317868.0
E02005018,-1.4226233219651505,722699.0
E02001432,-1.4230108504420995,444659.0
E02002945,-1.4238376651301499,1083528.0
E02006657,-1.4240160544329366,226216.0
E02000034,-1.4248282722887335,148543.0
E02002893,-1.4249867828295124,137978.0
E02006169,-1.427220014015604,42712.0
E02000045,-1.4272789448463215,104272.0
E02003338,-1.4275118880843447,190566.0
E02000443,-1.4306830310874719,274834.0
E02006140,-1.4313092067168234,64019.0
E02001700,-1.4318343603544017,100525.0
E02004245,-1.432046524899162,167180.0
E02001279,-1.4378144586889785,491631.0
E02002391,-1.4382267355138558,217936.0
E02003442,-1.4399681617041604,193180.0
E02006905,-1.4403399801918846,150055.0
E02001140,-1.4415769395175566,209970.0
E02001561,-1.4415924857643807,720323.0
E02004444,-1.4424454843603325,202687.0
E02002601,-1.4426802575457036,118063.0
E02000038,-1.4427063778841511,113357.0
E02005339,-1.442822705762,235141.0
E02003496,-1.4449423762466618,166221.0
E02002259,-1.4463831199735442,763504.0
E02001089,-1.4464841846373866,348399.0
E02003515,-1.4473736507533093,224180.0
E02000125,-1.4492495109248416,293504.0
E02005435,-1.4493210131614593,862274.0
E02000173,-1.450449189631423,212531.0
E02001291,-1.4554217583188798,262799.0
E02000574,-1.4569759851740205,119271.0
E02004429,-1.4617323090497194,314319.0
E02005010,-1.4617767351067663,988406.0
E02000146,-1.4626681943216349,219195.0
E02004241,-1.4637568390904416,203355.0
E02002146,-1.4645172211406385,82168.0
E02001548,-1.4646858868954418,373176.0
E02002795,-1.464831021991331,127651.0
E02002075,-1.4651782178321984,860804.0
E02001265,-1.466269249676711,319654.0
E02004748,-1.466863188179611,643007.0
E02004835,-1.4687204581121363,191220.0
E02002322,-1.470417524592597,212776.0
E02006617,-1.474168843111828,168134.0
E02006712,-1.4771596735258428,114385.0
E02001417,-1.485442062059546,1061026.0
E02004400,-1.4857551748857647,382218.0
E02004041,-1.4873300363013349,474357.0
E02001528,-1.488177466997139,364997.0
E02006047,-1.4902106926713148,247963.0
E02004119,-1.4979958969236025,194734.0
E02002675,-1.500193098399297,484145.0
E02001410,-1.5018364980855854,429358.0
E02000934,-1.5053219577834933,99868.0
E02001150,-1.5059686930908407,290605.0
E02006077,-1.507029409545913,128687.0
E02002578,-1.5085169281314355,300551.0
E02004441,-1.5091028620396447,529664.0
E02006125,-1.5097937581077494,120018.0
E02004430,-1.5107917435541844,286640.0
E02000663,-1.5113300037697683,114983.0
E02002888,-1.5138108044189782,379613.0
E02000909,-1.5145149942807867,142177.0
E02002814,-1.5152443791924963,241175.0
E02002922,-1.5159157491683213,141752.0
E02004421,-1.5163479296476607,413753.0
E02001881,-1.5172878160223182,9372.0
E02002944,-1.5179156197226957,191800.0
E02002297,-1.5204405876655964,58517.0
E02002469,-1.5230859875802887,247525.0
E02004218,-1.5240292234027801,237672.0
E02001655,-1.5248838713530184,226194.0
E02001485,-1.5255686489229503,129893.0
E02005750,-1.5260662784403674,269610.0
E02001365,-1.5265412776713445,290941.0
E02004080,-1.529446524481661,782492.0
E02004255,-1.5336316669936756,298880.0
E02000438,-1.5339913956236377,271088.0
E02006238,-1.5368755382020223,366055.0
E02004474,-1.540127039648913,51815.0
E02002770,-1.5407030120220444,402948.0
E02001968,-1.5414781175102164,146260.0
E02002952,-1.545171546999774,391268.0
E02002877,-1.5452019059824131,195941.0
E02005150,-1.546169735894181,238323.0
E02005343,-1.5479414430557459,147271.0
E02001139,-1.5480259632793303,536534.0
E02000314,-1.5483644405655133,286714.0
E02001290,-1.5501111616081906,108703.0
E02000706,-1.554068800450976,238538.0
E02002393,-1.5543105745862078,146410.0
E02000995,-1.559346458015507,173268.0
E02002765,-1.5595500056732925,355738.0
E02001636,-1.5600535269804752,323221.0
E02003158,-1.5605013858798447,359565.0
E02002136,-1.5625858967822213,525321.0
E02006033,-1.5634068328245974,274418.0
E02001621,-1.5654399828306742,183025.0
E02006820,-1.5709196589780796,241304.0
E02006443,-1.5718108319469606,378487.0
E02003919,-1.572637681827116,289424.0
E02003906,-1.573248522484285,169071.0
E02000107,-1.5753092295334445,269225.0
E02003943,-1.577919821066939,228944.0
E02004330,-1.5788281336318015,356893.0
E02004224,-1.5791424382594528,63588.0
E02001776,-1.5819798362887605,402761.0
E02001736,-1.5837604192592998,490941.0
E02003377,-1.5855194453560775,295520.0
E02002106,-1.5883565358202494,52969.0
E02003607,-1.588734597181559,10251.0
E02005739,-1.5896205784746915,216670.0
E02004572,-1.590086179260932,167909.0
E02005545,-1.591537080969661,360840.0
E02002418,-1.5924382027139368,149858.0
E02002723,-1.5964229840196,170669.0
E02006845,-1.5997781695274647,221673.0
E02006042,-1.600526602100921,129960.0
E02000080,-1.603524370276777,274325.0
E02002236,-1.605572828204022,259366.0
E02004537,-1.6061537771107082,151437.0
E02002920,-1.6075308033609408,126105.0
E02003808,-1.6079498119720155,132858.0
E02003228,-1.6160954143377932,84721.0
E02000565,-1.6162385699892883,84104.0
E02006065,-1.617331286263595,277665.0
E02001666,-1.6173760368873866,142208.0
E02001658,-1.6183291631774324,266601.0
E02000090,-1.6212478123852598,429313.0
E02005775,-1.6241192962085136,794120.0
E02001972,-1.6241993218888882,593577.0
E02004789,-1.6247747756737554,184359.0
E02006548,-1.6252763252834164,261587.0
E02001363,-1.6281632116375147,121568.0
E02001298,-1.630444620293721,217169.0
E02005042,-1.6330245609823908,232390.0
E02000187,-1.637078822516941,55531.0
E02001165,-1.6377494943842086,259083.0
E02003977,-1.6379782108161236,15346.0
E02001163,-1.6388804699763408,329979.0
E02003928,-1.6428244693344274,378141.0
E02006579,-1.6434853375550236,408033.0
E02002293,-1.6478126699967428,264233.0
E02001620,-1.6491723271718168,197007.0
E02004781,-1.654741384024123,421619.0
E02006547,-1.6559467581250726,241427.0
E02006733,-1.6563082401674394,96832.0
E02002030,-1.6574149909179687,169029.0
E02002408,-1.6578791069700105,442991.0
E02001218,-1.6587793165268294,266391.0
E02002184,-1.6599326017741804,346532.0
E02002913,-1.66017560956521,151839.0
E02006088,-1.6607062900519862,134318.0
E02005853,-1.6644778103685625,73585.0
E02001785,-1.665093523586939,152955.0
E02002404,-1.6706006953233603,195806.0
E02003459,-1.671374066083736,109545.0
E02003846,-1.677926234006415,450181.0
E02004351,-1.679733676502929,270998.0
E02006929,-1.6801973589171757,88270.0
E02000883,-1.6812756296082048,105399.0
E02002869,-1.683410721806519,642741.0
E02002816,-1.6850453395227474,255172.0
E02004263,-1.693296637913258,392862.0
E02001928,-1.6943159267251577,134497.0
E02005428,-1.6961974592868958,783847.0
E02000470,-1.6963243074418932,319088.0
E02006184,-1.6968687866812637,157499.0
E02005802,-1.6975319591921327,874977.0
E02001310,-1.703123780801867,223065.0
E02002233,-1.7035339680951376,462765.0
E02002002,-1.7147503068655214,340446.0
E02006919,-1.716239586461889,150442.0
E02006202,-1.7194762737747578,200769.0
E02002145,-1.721545307009242,259555.0
E02001200,-1.7222680227059382,38613.0
E02001097,-1.7226840257969371,177875.0
E02000630,-1.7228419408298161,175096.0
E02001095,-1.7231516242240708,208046.0
E02006539,-1.723981415656473,270257.0
E02006707,-1.7242103182252335,164235.0
